1,datetime,tempC,site
6860,5/27/2022 4:00,21.187,NCBG
6861,5/27/2022 5:00,21.473,NCBG
6862,5/27/2022 6:00,21.569,NCBG
6863,5/27/2022 7:00,21.664,NCBG
6864,5/27/2022 8:00,21.951,NCBG
6865,5/27/2022 9:00,21.951,NCBG
6866,5/27/2022 10:00,19.567,NCBG
6867,5/27/2022 11:00,20.424,NCBG
6868,5/27/2022 12:00,21.187,NCBG
6869,5/27/2022 13:00,21.76,NCBG
6870,5/27/2022 14:00,23.677,NCBG
6871,5/27/2022 15:00,23.677,NCBG
6872,5/27/2022 16:00,22.621,NCBG
6873,5/27/2022 17:00,21.855,NCBG
6874,5/27/2022 18:00,21.855,NCBG
6875,5/27/2022 19:00,21.378,NCBG
6876,5/27/2022 20:00,21.473,NCBG
6877,5/27/2022 21:00,20.901,NCBG
6878,5/27/2022 22:00,20.138,NCBG
6879,5/27/2022 23:00,19.853,NCBG
6880,5/28/2022 0:00,20.043,NCBG
6881,5/28/2022 1:00,20.329,NCBG
6882,5/28/2022 2:00,18.045,NCBG
6883,5/28/2022 3:00,17.57,NCBG
6884,5/28/2022 4:00,17.475,NCBG
6885,5/28/2022 5:00,17.189,NCBG
6886,5/28/2022 6:00,16.427,NCBG
6887,5/28/2022 7:00,16.523,NCBG
6888,5/28/2022 8:00,17.094,NCBG
6889,5/28/2022 9:00,17.95,NCBG
6890,5/28/2022 10:00,19.472,NCBG
6891,5/28/2022 11:00,21.378,NCBG
6892,5/28/2022 12:00,23.484,NCBG
6893,5/28/2022 13:00,24.641,NCBG
6894,5/28/2022 14:00,24.158,NCBG
6895,5/28/2022 15:00,23.484,NCBG
6896,5/28/2022 16:00,25.222,NCBG
6897,5/28/2022 17:00,24.158,NCBG
6898,5/28/2022 18:00,23.773,NCBG
6899,5/28/2022 19:00,23.773,NCBG
6900,5/28/2022 20:00,22.142,NCBG
6901,5/28/2022 21:00,20.234,NCBG
6902,5/28/2022 22:00,18.996,NCBG
6903,5/28/2022 23:00,18.616,NCBG
6904,5/29/2022 0:00,17.95,NCBG
6905,5/29/2022 1:00,17.475,NCBG
6906,5/29/2022 2:00,17.189,NCBG
6907,5/29/2022 3:00,16.618,NCBG
6908,5/29/2022 4:00,16.237,NCBG
6909,5/29/2022 5:00,16.046,NCBG
6910,5/29/2022 6:00,15.76,NCBG
6911,5/29/2022 7:00,15.951,NCBG
6912,5/29/2022 8:00,17.665,NCBG
6913,5/29/2022 9:00,20.805,NCBG
6914,5/29/2022 10:00,23.677,NCBG
6915,5/29/2022 11:00,25.416,NCBG
6916,5/29/2022 12:00,26.781,NCBG
6917,5/29/2022 13:00,27.764,NCBG
6918,5/29/2022 14:00,26.977,NCBG
6919,5/29/2022 15:00,28.456,NCBG
6920,5/29/2022 16:00,27.961,NCBG
6921,5/29/2022 17:00,27.567,NCBG
6922,5/29/2022 18:00,27.37,NCBG
6923,5/29/2022 19:00,26.683,NCBG
6924,5/29/2022 20:00,24.448,NCBG
6925,5/29/2022 21:00,22.333,NCBG
6926,5/29/2022 22:00,21.091,NCBG
6927,5/29/2022 23:00,20.234,NCBG
6928,5/30/2022 0:00,19.567,NCBG
6929,5/30/2022 1:00,19.187,NCBG
6930,5/30/2022 2:00,18.996,NCBG
6931,5/30/2022 3:00,18.711,NCBG
6932,5/30/2022 4:00,18.426,NCBG
6933,5/30/2022 5:00,18.045,NCBG
6934,5/30/2022 6:00,17.76,NCBG
6935,5/30/2022 7:00,17.95,NCBG
6936,5/30/2022 8:00,19.662,NCBG
6937,5/30/2022 9:00,22.717,NCBG
6938,5/30/2022 10:00,25.902,NCBG
6939,5/30/2022 11:00,27.173,NCBG
6940,5/30/2022 12:00,28.853,NCBG
6941,5/30/2022 13:00,29.853,NCBG
6942,5/30/2022 14:00,30.457,NCBG
6943,5/30/2022 15:00,29.452,NCBG
6944,5/30/2022 16:00,29.953,NCBG
6945,5/30/2022 17:00,29.352,NCBG
6946,5/30/2022 18:00,28.754,NCBG
6947,5/30/2022 19:00,28.159,NCBG
6948,5/30/2022 20:00,25.902,NCBG
6949,5/30/2022 21:00,23.773,NCBG
6950,5/30/2022 22:00,22.429,NCBG
6951,5/30/2022 23:00,21.569,NCBG
6952,5/31/2022 0:00,20.996,NCBG
6953,5/31/2022 1:00,20.996,NCBG
6954,5/31/2022 2:00,20.329,NCBG
6955,5/31/2022 3:00,19.662,NCBG
6956,5/31/2022 4:00,19.092,NCBG
6957,5/31/2022 5:00,18.711,NCBG
6958,5/31/2022 6:00,18.521,NCBG
6959,5/31/2022 7:00,18.711,NCBG
6960,5/31/2022 8:00,20.805,NCBG
6961,5/31/2022 9:00,23.292,NCBG
6962,5/31/2022 10:00,26.585,NCBG
6963,5/31/2022 11:00,28.555,NCBG
6964,5/31/2022 12:00,30.255,NCBG
6965,5/31/2022 13:00,31.268,NCBG
6966,5/31/2022 14:00,31.472,NCBG
6967,5/31/2022 15:00,31.676,NCBG
6968,5/31/2022 16:00,30.862,NCBG
6969,5/31/2022 17:00,30.356,NCBG
6970,5/31/2022 18:00,29.752,NCBG
6971,5/31/2022 19:00,28.953,NCBG
6972,5/31/2022 20:00,27.37,NCBG
6973,5/31/2022 21:00,25.028,NCBG
6974,5/31/2022 22:00,23.484,NCBG
6975,5/31/2022 23:00,22.525,NCBG
6976,6/1/2022 0:00,21.855,NCBG
6977,6/1/2022 1:00,21.282,NCBG
6978,6/1/2022 2:00,20.71,NCBG
6979,6/1/2022 3:00,20.043,NCBG
6980,6/1/2022 4:00,19.853,NCBG
6981,6/1/2022 5:00,19.187,NCBG
6982,6/1/2022 6:00,18.901,NCBG
6983,6/1/2022 7:00,19.187,NCBG
6984,6/1/2022 8:00,20.996,NCBG
6985,6/1/2022 9:00,23.292,NCBG
6986,6/1/2022 10:00,26,NCBG
6987,6/1/2022 11:00,27.37,NCBG
6988,6/1/2022 12:00,30.659,NCBG
6989,6/1/2022 13:00,31.676,NCBG
6990,6/1/2022 14:00,31.778,NCBG
6991,6/1/2022 15:00,32.291,NCBG
6992,6/1/2022 16:00,31.574,NCBG
6993,6/1/2022 17:00,30.659,NCBG
6994,6/1/2022 18:00,30.255,NCBG
6995,6/1/2022 19:00,29.953,NCBG
6996,6/1/2022 20:00,28.06,NCBG
6997,6/1/2022 21:00,25.708,NCBG
6998,6/1/2022 22:00,24.448,NCBG
6999,6/1/2022 23:00,23.773,NCBG
7000,6/2/2022 0:00,23.292,NCBG
7001,6/2/2022 1:00,22.717,NCBG
7002,6/2/2022 2:00,22.333,NCBG
7003,6/2/2022 3:00,22.046,NCBG
7004,6/2/2022 4:00,21.569,NCBG
7005,6/2/2022 5:00,21.855,NCBG
7006,6/2/2022 6:00,21.951,NCBG
7007,6/2/2022 7:00,22.046,NCBG
7008,6/2/2022 8:00,23.484,NCBG
7009,6/2/2022 9:00,25.708,NCBG
7010,6/2/2022 10:00,28.456,NCBG
7011,6/2/2022 11:00,29.953,NCBG
7012,6/2/2022 12:00,31.268,NCBG
7013,6/2/2022 13:00,32.086,NCBG
7014,6/2/2022 14:00,31.88,NCBG
7015,6/2/2022 15:00,32.291,NCBG
7016,6/2/2022 16:00,31.472,NCBG
7017,6/2/2022 17:00,30.457,NCBG
7018,6/2/2022 18:00,28.953,NCBG
7019,6/2/2022 19:00,28.456,NCBG
7020,6/2/2022 20:00,27.272,NCBG
7021,6/2/2022 21:00,27.764,NCBG
7022,6/2/2022 22:00,26.292,NCBG
7023,6/2/2022 23:00,23.004,NCBG
7024,6/3/2022 0:00,22.525,NCBG
7025,6/3/2022 1:00,22.142,NCBG
7026,6/3/2022 2:00,21.855,NCBG
7027,6/3/2022 3:00,21.187,NCBG
7028,6/3/2022 4:00,20.615,NCBG
7029,6/3/2022 5:00,20.901,NCBG
7030,6/3/2022 6:00,20.71,NCBG
7031,6/3/2022 7:00,20.805,NCBG
7032,6/3/2022 8:00,22.525,NCBG
7033,6/3/2022 9:00,23.484,NCBG
7034,6/3/2022 10:00,23.966,NCBG
7035,6/3/2022 11:00,24.931,NCBG
7036,6/3/2022 12:00,25.222,NCBG
7037,6/3/2022 13:00,25.902,NCBG
7038,6/3/2022 14:00,26.488,NCBG
7039,6/3/2022 15:00,26.683,NCBG
7040,6/3/2022 16:00,26.39,NCBG
7041,6/3/2022 17:00,26.683,NCBG
7042,6/3/2022 18:00,25.028,NCBG
7043,6/3/2022 19:00,24.255,NCBG
7044,6/3/2022 20:00,23.773,NCBG
7045,6/3/2022 21:00,23.004,NCBG
7046,6/3/2022 22:00,22.142,NCBG
7047,6/3/2022 23:00,20.805,NCBG
7048,6/4/2022 0:00,19.662,NCBG
7049,6/4/2022 1:00,19.282,NCBG
7050,6/4/2022 2:00,19.282,NCBG
7051,6/4/2022 3:00,18.616,NCBG
7052,6/4/2022 4:00,18.14,NCBG
7053,6/4/2022 5:00,17.475,NCBG
7054,6/4/2022 6:00,17.189,NCBG
7055,6/4/2022 7:00,17.379,NCBG
7056,6/4/2022 8:00,18.331,NCBG
7057,6/4/2022 9:00,19.853,NCBG
7058,6/4/2022 10:00,23.292,NCBG
7059,6/4/2022 11:00,25.416,NCBG
7060,6/4/2022 12:00,26.781,NCBG
7061,6/4/2022 13:00,26.879,NCBG
7062,6/4/2022 14:00,27.665,NCBG
7063,6/4/2022 15:00,26.292,NCBG
7064,6/4/2022 16:00,27.272,NCBG
7065,6/4/2022 17:00,26.683,NCBG
7066,6/4/2022 18:00,25.513,NCBG
7067,6/4/2022 19:00,24.835,NCBG
7068,6/4/2022 20:00,23.1,NCBG
7069,6/4/2022 21:00,20.901,NCBG
7070,6/4/2022 22:00,19.567,NCBG
7071,6/4/2022 23:00,18.616,NCBG
7072,6/5/2022 0:00,17.76,NCBG
7073,6/5/2022 1:00,17.475,NCBG
7074,6/5/2022 2:00,16.713,NCBG
7075,6/5/2022 3:00,15.855,NCBG
7076,6/5/2022 4:00,15.378,NCBG
7077,6/5/2022 5:00,14.709,NCBG
7078,6/5/2022 6:00,14.134,NCBG
7079,6/5/2022 7:00,14.421,NCBG
7080,6/5/2022 8:00,16.713,NCBG
7081,6/5/2022 9:00,19.853,NCBG
7082,6/5/2022 10:00,23.004,NCBG
7083,6/5/2022 11:00,25.222,NCBG
7084,6/5/2022 12:00,26.879,NCBG
7085,6/5/2022 13:00,27.961,NCBG
7086,6/5/2022 14:00,28.06,NCBG
7087,6/5/2022 15:00,27.764,NCBG
7088,6/5/2022 16:00,27.468,NCBG
7089,6/5/2022 17:00,26.683,NCBG
7090,6/5/2022 18:00,24.931,NCBG
7091,6/5/2022 19:00,24.931,NCBG
7092,6/5/2022 20:00,23.292,NCBG
7093,6/5/2022 21:00,21.378,NCBG
7094,6/5/2022 22:00,20.234,NCBG
7095,6/5/2022 23:00,19.187,NCBG
7096,6/6/2022 0:00,18.045,NCBG
7097,6/6/2022 1:00,17.379,NCBG
7098,6/6/2022 2:00,16.523,NCBG
7099,6/6/2022 3:00,16.141,NCBG
7100,6/6/2022 4:00,15.76,NCBG
7101,6/6/2022 5:00,15.282,NCBG
7102,6/6/2022 6:00,14.996,NCBG
7103,6/6/2022 7:00,15.378,NCBG
7104,6/6/2022 8:00,17.379,NCBG
7105,6/6/2022 9:00,19.853,NCBG
7106,6/6/2022 10:00,22.429,NCBG
7107,6/6/2022 11:00,24.448,NCBG
7108,6/6/2022 12:00,26.097,NCBG
7109,6/6/2022 13:00,27.37,NCBG
7110,6/6/2022 14:00,27.567,NCBG
7111,6/6/2022 15:00,28.456,NCBG
7112,6/6/2022 16:00,28.456,NCBG
7113,6/6/2022 17:00,27.468,NCBG
7114,6/6/2022 18:00,26.585,NCBG
7115,6/6/2022 19:00,25.902,NCBG
7116,6/6/2022 20:00,24.062,NCBG
7117,6/6/2022 21:00,21.664,NCBG
7118,6/6/2022 22:00,20.234,NCBG
7119,6/6/2022 23:00,18.996,NCBG
7120,6/7/2022 0:00,19.092,NCBG
7121,6/7/2022 1:00,18.711,NCBG
7122,6/7/2022 2:00,17.76,NCBG
7123,6/7/2022 3:00,16.903,NCBG
7124,6/7/2022 4:00,16.618,NCBG
7125,6/7/2022 5:00,16.237,NCBG
7126,6/7/2022 6:00,16.237,NCBG
7127,6/7/2022 7:00,16.999,NCBG
7128,6/7/2022 8:00,18.14,NCBG
7129,6/7/2022 9:00,21.091,NCBG
7130,6/7/2022 10:00,23.773,NCBG
7131,6/7/2022 11:00,25.125,NCBG
7132,6/7/2022 12:00,25.416,NCBG
7133,6/7/2022 13:00,26.781,NCBG
7134,6/7/2022 14:00,27.665,NCBG
7135,6/7/2022 15:00,28.258,NCBG
7136,6/7/2022 16:00,27.764,NCBG
7137,6/7/2022 17:00,27.272,NCBG
7138,6/7/2022 18:00,26.488,NCBG
7139,6/7/2022 19:00,26.097,NCBG
7140,6/7/2022 20:00,25.805,NCBG
7141,6/7/2022 21:00,24.062,NCBG
7142,6/7/2022 22:00,23.677,NCBG
7143,6/7/2022 23:00,23.388,NCBG
7144,6/8/2022 0:00,23.1,NCBG
7145,6/8/2022 1:00,22.908,NCBG
7146,6/8/2022 2:00,22.429,NCBG
7147,6/8/2022 3:00,21.855,NCBG
7148,6/8/2022 4:00,21.091,NCBG
7149,6/8/2022 5:00,20.615,NCBG
7150,6/8/2022 6:00,20.424,NCBG
7151,6/8/2022 7:00,20.519,NCBG
7152,6/8/2022 8:00,22.429,NCBG
7153,6/8/2022 9:00,23.677,NCBG
7154,6/8/2022 10:00,24.448,NCBG
7155,6/8/2022 11:00,26.39,NCBG
7156,6/8/2022 12:00,28.06,NCBG
7157,6/8/2022 13:00,28.456,NCBG
7158,6/8/2022 14:00,27.075,NCBG
7159,6/8/2022 15:00,29.552,NCBG
7160,6/8/2022 16:00,29.152,NCBG
7161,6/8/2022 17:00,27.665,NCBG
7162,6/8/2022 18:00,27.075,NCBG
7163,6/8/2022 19:00,22.046,NCBG
7164,6/8/2022 20:00,22.238,NCBG
7165,6/8/2022 21:00,21.76,NCBG
7166,6/8/2022 22:00,21.569,NCBG
7167,6/8/2022 23:00,21.569,NCBG
7168,6/9/2022 0:00,21.76,NCBG
7169,6/9/2022 1:00,21.951,NCBG
7170,6/9/2022 2:00,21.855,NCBG
7171,6/9/2022 3:00,21.664,NCBG
7172,6/9/2022 4:00,21.473,NCBG
7173,6/9/2022 5:00,21.282,NCBG
7174,6/9/2022 6:00,21.091,NCBG
7175,6/9/2022 7:00,21.282,NCBG
7176,6/9/2022 8:00,21.664,NCBG
7177,6/9/2022 9:00,22.621,NCBG
7178,6/9/2022 10:00,24.158,NCBG
7179,6/9/2022 11:00,24.931,NCBG
7180,6/9/2022 12:00,27.862,NCBG
7181,6/9/2022 13:00,28.754,NCBG
7182,6/9/2022 14:00,28.853,NCBG
7183,6/9/2022 15:00,28.953,NCBG
7184,6/9/2022 16:00,29.953,NCBG
7185,6/9/2022 17:00,30.154,NCBG
7186,6/9/2022 18:00,28.953,NCBG
7187,6/9/2022 19:00,28.159,NCBG
7188,6/9/2022 20:00,26.879,NCBG
7189,6/9/2022 21:00,25.028,NCBG
7190,6/9/2022 22:00,23.484,NCBG
7191,6/9/2022 23:00,22.333,NCBG
7192,6/10/2022 0:00,20.901,NCBG
7193,6/10/2022 1:00,20.901,NCBG
7194,6/10/2022 2:00,20.138,NCBG
7195,6/10/2022 3:00,19.853,NCBG
7196,6/10/2022 4:00,19.472,NCBG
7197,6/10/2022 5:00,18.616,NCBG
7198,6/10/2022 6:00,17.665,NCBG
7199,6/10/2022 7:00,17.76,NCBG
7200,6/10/2022 8:00,19.092,NCBG
7201,6/10/2022 9:00,20.901,NCBG
7202,6/10/2022 10:00,22.908,NCBG
7203,6/10/2022 11:00,24.062,NCBG
7204,6/10/2022 12:00,24.641,NCBG
7205,6/10/2022 13:00,25.028,NCBG
7206,6/10/2022 14:00,24.835,NCBG
7207,6/10/2022 15:00,25.513,NCBG
7208,6/10/2022 16:00,26.292,NCBG
7209,6/10/2022 17:00,24.062,NCBG
7210,6/10/2022 18:00,25.222,NCBG
7211,6/10/2022 19:00,24.448,NCBG
7212,6/10/2022 20:00,23.1,NCBG
7213,6/10/2022 21:00,20.805,NCBG
7214,6/10/2022 22:00,19.662,NCBG
7215,6/10/2022 23:00,18.806,NCBG
7216,6/11/2022 0:00,18.331,NCBG
7217,6/11/2022 1:00,18.521,NCBG
7218,6/11/2022 2:00,17.855,NCBG
7219,6/11/2022 3:00,17.284,NCBG
7220,6/11/2022 4:00,17.189,NCBG
7221,6/11/2022 5:00,16.999,NCBG
7222,6/11/2022 6:00,16.713,NCBG
7223,6/11/2022 7:00,16.808,NCBG
7224,6/11/2022 8:00,18.331,NCBG
7225,6/11/2022 9:00,21.378,NCBG
7226,6/11/2022 10:00,23.869,NCBG
7227,6/11/2022 11:00,25.902,NCBG
7228,6/11/2022 12:00,26.195,NCBG
7229,6/11/2022 13:00,26.683,NCBG
7230,6/11/2022 14:00,25.708,NCBG
7231,6/11/2022 15:00,26.585,NCBG
7232,6/11/2022 16:00,27.468,NCBG
7233,6/11/2022 17:00,27.075,NCBG
7234,6/11/2022 18:00,26.781,NCBG
7235,6/11/2022 19:00,25.805,NCBG
7236,6/11/2022 20:00,24.351,NCBG
7237,6/11/2022 21:00,23.196,NCBG
7238,6/11/2022 22:00,23.004,NCBG
7239,6/11/2022 23:00,22.429,NCBG
7240,6/12/2022 0:00,21.951,NCBG
7241,6/12/2022 1:00,21.282,NCBG
7242,6/12/2022 2:00,20.805,NCBG
7243,6/12/2022 3:00,20.329,NCBG
7244,6/12/2022 4:00,20.234,NCBG
7245,6/12/2022 5:00,20.329,NCBG
7246,6/12/2022 6:00,20.519,NCBG
7247,6/12/2022 7:00,20.996,NCBG
7248,6/12/2022 8:00,21.951,NCBG
7249,6/12/2022 9:00,23.292,NCBG
7250,6/12/2022 10:00,25.222,NCBG
7251,6/12/2022 11:00,26.879,NCBG
7252,6/12/2022 12:00,28.258,NCBG
7253,6/12/2022 13:00,27.665,NCBG
7254,6/12/2022 14:00,27.961,NCBG
7255,6/12/2022 15:00,28.159,NCBG
7256,6/12/2022 16:00,27.567,NCBG
7257,6/12/2022 17:00,27.862,NCBG
7258,6/12/2022 18:00,26.977,NCBG
7259,6/12/2022 19:00,26.781,NCBG
7260,6/12/2022 20:00,26.292,NCBG
7261,6/12/2022 21:00,25.125,NCBG
7262,6/12/2022 22:00,24.448,NCBG
7263,6/12/2022 23:00,23.773,NCBG
7264,6/13/2022 0:00,23.196,NCBG
7265,6/13/2022 1:00,22.717,NCBG
7266,6/13/2022 2:00,22.333,NCBG
7267,6/13/2022 3:00,22.238,NCBG
7268,6/13/2022 4:00,21.855,NCBG
7269,6/13/2022 5:00,21.664,NCBG
7270,6/13/2022 6:00,21.569,NCBG
7271,6/13/2022 7:00,21.855,NCBG
7272,6/13/2022 8:00,23.388,NCBG
7273,6/13/2022 9:00,25.805,NCBG
7274,6/13/2022 10:00,28.555,NCBG
7275,6/13/2022 11:00,30.457,NCBG
7276,6/13/2022 12:00,31.88,NCBG
7277,6/13/2022 13:00,32.911,NCBG
7278,6/13/2022 14:00,32.807,NCBG
7279,6/13/2022 15:00,32.394,NCBG
7280,6/13/2022 16:00,32.6,NCBG
7281,6/13/2022 17:00,31.574,NCBG
7282,6/13/2022 18:00,31.676,NCBG
7283,6/13/2022 19:00,31.268,NCBG
7284,6/13/2022 20:00,30.558,NCBG
7285,6/13/2022 21:00,28.258,NCBG
7286,6/13/2022 22:00,27.075,NCBG
7287,6/13/2022 23:00,26.488,NCBG
7288,6/14/2022 0:00,25.708,NCBG
7289,6/14/2022 1:00,26.097,NCBG
7290,6/14/2022 2:00,25.805,NCBG
7291,6/14/2022 3:00,25.513,NCBG
7292,6/14/2022 4:00,26.097,NCBG
7293,6/14/2022 5:00,24.931,NCBG
7294,6/14/2022 6:00,25.805,NCBG
7295,6/14/2022 7:00,25.513,NCBG
7296,6/14/2022 8:00,25.416,NCBG
7297,6/14/2022 9:00,25.61,NCBG
7298,6/14/2022 10:00,26.683,NCBG
7299,6/14/2022 11:00,25.416,NCBG
7300,6/14/2022 12:00,28.06,NCBG
7301,6/14/2022 13:00,32.188,NCBG
7302,6/14/2022 14:00,32.6,NCBG
7303,6/14/2022 15:00,31.37,NCBG
7304,6/14/2022 16:00,28.853,NCBG
7305,6/14/2022 17:00,29.452,NCBG
7306,6/14/2022 18:00,29.552,NCBG
7307,6/14/2022 19:00,29.853,NCBG
7308,6/14/2022 20:00,29.053,NCBG
7309,6/14/2022 21:00,27.862,NCBG
7310,6/14/2022 22:00,26.977,NCBG
7311,6/14/2022 23:00,26.195,NCBG
7312,6/15/2022 0:00,25.61,NCBG
7313,6/15/2022 1:00,24.835,NCBG
7314,6/15/2022 2:00,24.062,NCBG
7315,6/15/2022 3:00,23.484,NCBG
7316,6/15/2022 4:00,23.004,NCBG
7317,6/15/2022 5:00,23.004,NCBG
7318,6/15/2022 6:00,22.812,NCBG
7319,6/15/2022 7:00,23.196,NCBG
7320,6/15/2022 8:00,24.351,NCBG
7321,6/15/2022 9:00,25.125,NCBG
7322,6/15/2022 10:00,26.195,NCBG
7323,6/15/2022 11:00,27.567,NCBG
7324,6/15/2022 12:00,29.953,NCBG
7325,6/15/2022 13:00,31.268,NCBG
7326,6/15/2022 14:00,31.88,NCBG
7327,6/15/2022 15:00,32.704,NCBG
7328,6/15/2022 16:00,31.983,NCBG
7329,6/15/2022 17:00,31.574,NCBG
7330,6/15/2022 18:00,31.064,NCBG
7331,6/15/2022 19:00,30.356,NCBG
7332,6/15/2022 20:00,29.552,NCBG
7333,6/15/2022 21:00,28.258,NCBG
7334,6/15/2022 22:00,27.173,NCBG
7335,6/15/2022 23:00,26.39,NCBG
7336,6/16/2022 0:00,25.902,NCBG
7337,6/16/2022 1:00,25.319,NCBG
7338,6/16/2022 2:00,24.931,NCBG
7339,6/16/2022 3:00,24.545,NCBG
7340,6/16/2022 4:00,24.158,NCBG
7341,6/16/2022 5:00,23.581,NCBG
7342,6/16/2022 6:00,23.004,NCBG
7343,6/16/2022 7:00,22.908,NCBG
7344,6/16/2022 8:00,23.869,NCBG
7345,6/16/2022 9:00,24.835,NCBG
7346,6/16/2022 10:00,27.075,NCBG
7347,6/16/2022 11:00,28.06,NCBG
7348,6/16/2022 12:00,29.552,NCBG
7349,6/16/2022 13:00,30.862,NCBG
7350,6/16/2022 14:00,31.88,NCBG
7351,6/16/2022 15:00,31.778,NCBG
7352,6/16/2022 16:00,29.053,NCBG
7353,6/16/2022 17:00,26.683,NCBG
7354,6/16/2022 18:00,20.71,NCBG
7355,6/16/2022 19:00,20.71,NCBG
7356,6/16/2022 20:00,20.424,NCBG
7357,6/16/2022 21:00,20.329,NCBG
7358,6/16/2022 22:00,20.805,NCBG
7359,6/16/2022 23:00,20.615,NCBG
7360,6/17/2022 0:00,20.805,NCBG
7361,6/17/2022 1:00,20.805,NCBG
7362,6/17/2022 2:00,21.187,NCBG
7363,6/17/2022 3:00,21.569,NCBG
7364,6/17/2022 4:00,22.621,NCBG
7365,6/17/2022 5:00,22.908,NCBG
7366,6/17/2022 6:00,23.581,NCBG
7367,6/17/2022 7:00,22.429,NCBG
7368,6/17/2022 8:00,24.835,NCBG
7369,6/17/2022 9:00,25.708,NCBG
7370,6/17/2022 10:00,27.862,NCBG
7371,6/17/2022 11:00,29.652,NCBG
7372,6/17/2022 12:00,31.472,NCBG
7373,6/17/2022 13:00,33.222,NCBG
7374,6/17/2022 14:00,34.058,NCBG
7375,6/17/2022 15:00,33.639,NCBG
7376,6/17/2022 16:00,34.058,NCBG
7377,6/17/2022 17:00,33.326,NCBG
7378,6/17/2022 18:00,30.558,NCBG
7379,6/17/2022 19:00,21.473,NCBG
7380,6/17/2022 20:00,21.76,NCBG
7381,6/17/2022 21:00,21.76,NCBG
7382,6/17/2022 22:00,21.187,NCBG
7383,6/17/2022 23:00,20.901,NCBG
7384,6/18/2022 0:00,20.71,NCBG
7385,6/18/2022 1:00,20.424,NCBG
7386,6/18/2022 2:00,20.234,NCBG
7387,6/18/2022 3:00,20.043,NCBG
7388,6/18/2022 4:00,19.853,NCBG
7389,6/18/2022 5:00,19.662,NCBG
7390,6/18/2022 6:00,19.472,NCBG
7391,6/18/2022 7:00,19.758,NCBG
7392,6/18/2022 8:00,20.71,NCBG
7393,6/18/2022 9:00,23.292,NCBG
7394,6/18/2022 10:00,25.222,NCBG
7395,6/18/2022 11:00,26.879,NCBG
7396,6/18/2022 12:00,27.665,NCBG
7397,6/18/2022 13:00,28.555,NCBG
7398,6/18/2022 14:00,28.555,NCBG
7399,6/18/2022 15:00,29.352,NCBG
7400,6/18/2022 16:00,29.352,NCBG
7401,6/18/2022 17:00,28.754,NCBG
7402,6/18/2022 18:00,28.357,NCBG
7403,6/18/2022 19:00,27.37,NCBG
7404,6/18/2022 20:00,25.902,NCBG
7405,6/18/2022 21:00,23.581,NCBG
7406,6/18/2022 22:00,22.621,NCBG
7407,6/18/2022 23:00,20.901,NCBG
7408,6/19/2022 0:00,20.996,NCBG
7409,6/19/2022 1:00,19.092,NCBG
7410,6/19/2022 2:00,17.379,NCBG
7411,6/19/2022 3:00,16.618,NCBG
7412,6/19/2022 4:00,16.141,NCBG
7413,6/19/2022 5:00,16.141,NCBG
7414,6/19/2022 6:00,16.808,NCBG
7415,6/19/2022 7:00,16.713,NCBG
7416,6/19/2022 8:00,17.57,NCBG
7417,6/19/2022 9:00,18.996,NCBG
7418,6/19/2022 10:00,20.71,NCBG
7419,6/19/2022 11:00,21.76,NCBG
7420,6/19/2022 12:00,23.1,NCBG
7421,6/19/2022 13:00,24.448,NCBG
7422,6/19/2022 14:00,25.222,NCBG
7423,6/19/2022 15:00,25.513,NCBG
7424,6/19/2022 16:00,25.708,NCBG
7425,6/19/2022 17:00,25.708,NCBG
7426,6/19/2022 18:00,25.222,NCBG
7427,6/19/2022 19:00,24.351,NCBG
7428,6/19/2022 20:00,22.525,NCBG
7429,6/19/2022 21:00,19.567,NCBG
7430,6/19/2022 22:00,17.57,NCBG
7431,6/19/2022 23:00,16.713,NCBG
7432,6/20/2022 0:00,15.664,NCBG
7433,6/20/2022 1:00,15.187,NCBG
7434,6/20/2022 2:00,15.473,NCBG
7435,6/20/2022 3:00,15.091,NCBG
7436,6/20/2022 4:00,14.804,NCBG
7437,6/20/2022 5:00,14.421,NCBG
7438,6/20/2022 6:00,14.038,NCBG
7439,6/20/2022 7:00,14.23,NCBG
7440,6/20/2022 8:00,15.282,NCBG
7441,6/20/2022 9:00,17.094,NCBG
7442,6/20/2022 10:00,20.805,NCBG
7443,6/20/2022 11:00,22.333,NCBG
7444,6/20/2022 12:00,22.238,NCBG
7445,6/20/2022 13:00,21.664,NCBG
7446,6/20/2022 14:00,22.621,NCBG
7447,6/20/2022 15:00,23.869,NCBG
7448,6/20/2022 16:00,24.351,NCBG
7449,6/20/2022 17:00,24.931,NCBG
7450,6/20/2022 18:00,24.062,NCBG
7451,6/20/2022 19:00,23.196,NCBG
7452,6/20/2022 20:00,21.473,NCBG
7453,6/20/2022 21:00,19.472,NCBG
7454,6/20/2022 22:00,18.14,NCBG
7455,6/20/2022 23:00,18.045,NCBG
7456,6/21/2022 0:00,17.95,NCBG
7457,6/21/2022 1:00,17.855,NCBG
7458,6/21/2022 2:00,17.284,NCBG
7459,6/21/2022 3:00,17.76,NCBG
7460,6/21/2022 4:00,16.903,NCBG
7461,6/21/2022 5:00,16.523,NCBG
7462,6/21/2022 6:00,16.713,NCBG
7463,6/21/2022 7:00,17.094,NCBG
7464,6/21/2022 8:00,17.855,NCBG
7465,6/21/2022 9:00,18.806,NCBG
7466,6/21/2022 10:00,20.805,NCBG
7467,6/21/2022 11:00,23.581,NCBG
